ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,TotalSpend,LogTotalSpend,SqrtTotalSpend,training,FamilySize,TotalAcceptedCmp,CustomerAge,Relationship_Status,TotalNumPurchases,RL_Status_1_5,RL_Status_0_1,Edu
5011,1963,Graduation,Divorced,68118,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,928,6.833031732786201,30.463092423455635,1,1,0,61,Single_Other,21,2,0,3
6653,1970,PhD,Married,55158,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,418,6.035481432524756,20.445048300260872,0,2,1,54,In_Relationship,14,5,1,5
9094,1955,2n Cycle,Married,62972,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,587,6.375024819828097,24.228082879171435,1,1,1,69,In_Relationship,14,5,1,1
810,1975,Graduation,Married,74190,0,1,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,641,6.46302945692067,25.317977802344327,1,1,0,49,In_Relationship,17,5,1,3
5493,1976,Graduation,Married,39356,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,23,3.1354942159291497,4.795831523312719,1,2,1,48,In_Relationship,3,5,1,3
2147,1969,Graduation,Together,76653,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,2279,7.731492029245684,47.738873049120045,1,0,2,55,In_Relationship,22,4,1,3
5107,1973,PhD,Divorced,35860,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,49,3.8918202981106265,7,1,2,1,51,Single_Other,4,2,0,5
3979,1983,PhD,Divorced,90687,0,0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,1779,7.483806687665835,42.17819341792628,1,0,2,41,Single_Other,16,2,0,5
6049,1982,Master,Together,73450,0,0,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,1804,7.497761700622568,42.47352116319061,1,0,2,42,In_Relationship,26,4,1,4
8147,1960,Graduation,Married,31454,1,1,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,48,3.871201010907891,6.928203230275509,1,2,0,64,In_Relationship,5,5,1,3
1857,1952,Graduation,Single,47139,1,1,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,83,4.418840607796598,9.1104335791443,1,2,1,72,Single_Other,5,1,0,3
3910,1975,Graduation,Divorced,83829,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,1862,7.529406457837013,43.15089802078283,1,0,4,49,Single_Other,17,2,0,3
5207,1963,PhD,Married,53378,1,1,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,793,6.675823221634848,28.16025568065745,1,2,1,61,In_Relationship,19,5,1,5
11114,1970,Graduation,Together,19656,1,0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,84,4.430816798843313,9.16515138991168,0,1,0,54,In_Relationship,6,4,1,3
5429,1948,PhD,Married,45579,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,183,5.209486152841421,13.527749258468685,1,1,0,76,In_Relationship,9,5,1,5
9400,1958,2n Cycle,Single,85485,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,1383,7.232010331664759,37.1887079635741,1,0,0,66,Single_Other,18,1,0,1
1740,1944,Graduation,Married,55956,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,999,6.906754778648554,31.606961258558215,1,0,1,80,In_Relationship,14,5,1,3
7488,1963,Master,Single,64191,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,825,6.715383386334681,28.722813232690143,1,1,0,61,Single_Other,21,1,0,4
195,1972,Graduation,Single,38808,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,246,5.5053315359323625,15.684387141358124,1,1,2,52,Single_Other,10,1,0,3
635,1966,Master,Married,57183,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,610,6.413458957167357,24.698178070456937,1,2,0,58,In_Relationship,17,5,1,4
7527,1968,Master,Divorced,23748,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,76,4.330733340286331,8.717797887081348,1,1,0,56,Single_Other,6,2,0,4
10319,1971,Graduation,Married,66303,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,1286,7.1592919047975645,35.860842154082214,1,1,1,53,In_Relationship,18,5,1,3
2296,1975,Master,Married,37368,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,30,3.4011973816621555,5.477225575051661,1,1,1,49,In_Relationship,3,5,1,4
10637,1964,Graduation,Married,40800,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,99,4.59511985013459,9.9498743710662,0,3,0,60,In_Relationship,6,5,1,3
2931,1978,Graduation,Divorced,71847,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,1192,7.083387847625295,34.52535300326414,1,0,1,46,Single_Other,22,2,0,3
907,1975,Graduation,Married,46149,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,362,5.8916442118257715,19.026297590440446,1,1,0,49,In_Relationship,13,5,1,3
3698,1983,Graduation,Together,78687,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,2130,7.6638772587034705,46.151923036857305,1,0,2,41,In_Relationship,18,4,1,3
9516,1971,2n Cycle,Divorced,49118,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,1229,7.113956109566034,35.05709628591621,0,0,3,53,Single_Other,26,2,0,1
679,1957,PhD,Married,37633,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,38,3.6375861597263857,6.164414002968976,1,2,0,67,In_Relationship,4,5,1,5
7384,1951,Master,Together,39767,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,485,6.184148890937483,22.02271554554524,1,0,0,73,In_Relationship,15,4,1,4
5043,1951,Basic,Married,26997,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,434,6.073044534100405,20.83266665599966,1,0,0,73,In_Relationship,11,5,1,2
5267,1970,Graduation,Divorced,33986,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,44,3.784189633918261,6.6332495807108,1,1,0,54,Single_Other,4,2,0,3
339,1972,PhD,Married,57091,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,496,6.206575926724928,22.27105745132009,1,1,2,52,In_Relationship,16,5,1,5
2516,1969,2n Cycle,Married,46831,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,78,4.356708826689592,8.831760866327848,0,2,0,55,In_Relationship,5,5,1,1
9010,1972,Master,Married,83151,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,2346,7.76046702921342,48.43552415324934,1,0,4,52,In_Relationship,22,5,1,4
378,1971,Graduation,Married,52531,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,794,6.677083461247136,28.178005607210743,1,0,0,53,In_Relationship,19,5,1,3
4808,1956,Graduation,Married,15759,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,17,2.833213344056216,4.123105625617661,1,0,0,68,In_Relationship,3,5,1,3
5068,1971,Graduation,Single,22804,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,26,3.258096538021482,5.0990195135927845,0,1,0,53,Single_Other,4,1,0,3
7628,1973,2n Cycle,Married,43050,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,76,4.330733340286331,8.717797887081348,1,1,0,51,In_Relationship,6,5,1,1
7128,1977,PhD,Single,42997,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,15,2.70805020110221,3.872983346207417,1,2,0,47,Single_Other,3,1,0,5
2811,1963,PhD,Single,48918,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,62,4.127134385045092,7.874007874011811,1,2,0,61,Single_Other,5,1,0,5
3551,1954,Master,Together,60033,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,198,5.288267030694535,14.071247279470288,1,1,0,70,In_Relationship,8,4,1,4
1663,1978,PhD,Together,34043,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,49,3.8918202981106265,7,0,1,0,46,In_Relationship,4,4,1,5
5543,1966,Graduation,Together,57811,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,802,6.687108607866515,28.319604517012593,0,1,1,58,In_Relationship,20,4,1,3
1577,1946,Graduation,Married,78569,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,1736,7.459338895220296,41.66533331199932,1,0,2,78,In_Relationship,14,5,1,3
10641,1978,Graduation,Single,7500,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,57,4.04305126783455,7.54983443527075,1,2,0,46,Single_Other,6,1,0,3
5336,1971,Master,Together,157733,1,0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,59,4.07753744390572,7.681145747868608,1,1,0,53,In_Relationship,2,4,1,4
6024,1953,Graduation,Together,94384,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,2302,7.741533589281828,47.97916214358062,1,0,4,71,In_Relationship,18,4,1,3
1878,1985,2n Cycle,Married,23148,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,37,3.610917912644224,6.082762530298219,1,0,0,39,In_Relationship,5,5,1,1
3099,1970,Graduation,Divorced,44267,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,310,5.736572297479192,17.60681686165901,0,2,0,54,Single_Other,11,2,0,3
6055,1979,Graduation,Married,71626,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,1305,7.173958319756794,36.12478373637688,1,0,1,45,In_Relationship,18,5,1,3
5841,1966,Graduation,Together,60894,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,832,6.723832440821209,28.844410203711913,1,1,0,58,In_Relationship,21,4,1,3
3972,1976,Graduation,Together,50200,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,401,5.993961427306569,20.024984394500787,1,2,0,48,In_Relationship,13,4,1,3
4394,1965,PhD,Married,81051,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,1501,7.313886831633462,38.742741255621034,1,0,2,59,In_Relationship,22,5,1,5
5758,1982,Graduation,Married,65169,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,1189,7.080867896690782,34.48187929913333,1,0,5,42,In_Relationship,27,5,1,3
6658,1972,Graduation,Together,59868,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,1194,7.085064293952548,34.55430508634199,1,1,0,52,In_Relationship,25,4,1,3
4603,1960,PhD,Married,65695,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,656,6.486160788944089,25.61249694973139,1,1,0,64,In_Relationship,19,5,1,5
8427,1956,Master,Single,64857,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,1540,7.339537695407675,39.242833740697165,1,0,0,68,Single_Other,22,1,0,4
10260,1965,Master,Together,45143,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,311,5.739792912179234,17.635192088548397,1,1,0,59,In_Relationship,12,4,1,4
7143,1955,2n Cycle,Together,74805,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,820,6.709304340258298,28.635642126552707,1,1,0,69,In_Relationship,21,4,1,1
8789,1989,2n Cycle,Married,59060,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,274,5.6131281063880705,16.55294535724685,0,1,0,35,In_Relationship,11,5,1,1
6197,1962,PhD,Single,27238,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,57,4.04305126783455,7.54983443527075,0,2,0,62,Single_Other,6,1,0,5
4554,1965,Graduation,Together,47009,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,448,6.104793232414985,21.16601048851673,1,1,0,59,In_Relationship,13,4,1,3
4937,1973,2n Cycle,Married,46094,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,44,3.784189633918261,6.6332495807108,0,2,0,51,In_Relationship,4,5,1,1
1920,1972,Graduation,Married,40321,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,102,4.624972813284271,10.099504938362076,1,2,0,52,In_Relationship,6,5,1,3
8749,1984,Graduation,Together,37235,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,61,4.110873864173311,7.810249675906654,0,1,0,40,In_Relationship,4,4,1,3
1650,1960,Master,Married,81843,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,1643,7.404279118037268,40.53393639902249,0,0,0,64,In_Relationship,26,5,1,4
10377,1958,Master,Together,46692,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,397,5.983936280687191,19.924858845171276,1,1,0,66,In_Relationship,12,4,1,4
9206,1968,Graduation,Together,77382,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,1121,7.02197642307216,33.481338085566414,1,1,1,56,In_Relationship,24,4,1,3
10971,1977,Graduation,Single,37774,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,473,6.159095388491933,21.748563170931547,1,2,2,47,Single_Other,12,1,0,3
6398,1974,Basic,Married,18393,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,50,3.912023005428146,7.0710678118654755,1,1,0,50,In_Relationship,6,5,1,2
9212,1962,Master,Married,72828,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,1678,7.425357887027151,40.96339829652808,1,1,0,62,In_Relationship,22,5,1,4
7937,1982,Graduation,Married,24711,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,58,4.060443010546419,7.615773105863909,1,0,0,42,In_Relationship,6,5,1,3
839,1975,PhD,Married,45503,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,170,5.135798437050262,13.038404810405298,1,1,0,49,In_Relationship,8,5,1,5
4246,1982,Master,Single,6560,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,373,5.921578419643816,19.313207915827967,1,0,0,42,Single_Other,2,1,0,4
158,1945,PhD,Together,71604,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,1196,7.086737934510577,34.583232931581165,1,0,2,79,In_Relationship,16,4,1,5
4832,1979,Graduation,Married,27244,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,101,4.61512051684126,10.04987562112089,0,1,0,45,In_Relationship,6,5,1,3
5621,1969,Graduation,Married,48752,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,316,5.755742213586912,17.776388834631177,0,2,1,55,In_Relationship,12,5,1,3
1945,1962,Graduation,Married,71434,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,1400,7.24422751560335,37.416573867739416,1,1,2,62,In_Relationship,18,5,1,3
5147,1948,Graduation,Single,90842,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,1424,7.261225091971921,37.73592452822641,0,0,0,76,Single_Other,26,1,0,3
2535,1978,Master,Married,88097,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,844,6.7381524945959574,29.0516780926679,1,1,4,46,In_Relationship,19,5,1,4
11039,1975,Graduation,Married,51948,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,311,5.739792912179234,17.635192088548397,0,1,0,49,In_Relationship,11,5,1,3
9495,1982,Graduation,Together,71853,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,1149,7.046647277848756,33.896902513356586,1,0,0,42,In_Relationship,16,4,1,3
9635,1983,Master,Married,35876,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,129,4.859812404361672,11.357816691600547,1,0,0,41,In_Relationship,7,5,1,4
2173,1952,Graduation,Widow,40049,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,32,3.4657359027997265,5.656854249492381,1,1,0,72,Single_Other,4,3,0,3
942,1982,Graduation,Single,39660,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,299,5.700443573390687,17.291616465790582,1,1,1,42,Single_Other,11,1,0,3
9386,1962,Graduation,Together,50127,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,320,5.768320995793772,17.88854381999832,1,1,1,62,In_Relationship,12,4,1,3
5510,1977,Master,Married,43263,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,441,6.089044875446846,21,1,1,0,47,In_Relationship,13,5,1,4
873,1949,Master,Married,62845,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,1178,7.071573364211532,34.322004603461025,1,2,2,75,In_Relationship,17,5,1,4
2253,1990,Graduation,Married,18929,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,85,4.442651256490317,9.219544457292889,0,0,0,34,In_Relationship,5,5,1,3
5181,1982,Basic,Single,24367,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,24,3.1780538303479458,4.898979485566356,1,1,0,42,Single_Other,3,1,0,2
979,1975,Graduation,Single,33249,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,112,4.718498871295094,10.583005244258365,1,1,0,49,Single_Other,6,1,0,3
10390,1959,2n Cycle,Married,26887,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,30,3.4011973816621555,5.477225575051661,0,1,0,65,In_Relationship,4,5,1,1
4698,1983,PhD,Married,50150,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,410,6.016157159698354,20.248456731316587,1,0,0,41,In_Relationship,14,5,1,5
7793,1976,Graduation,Together,62061,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,800,6.684611727667927,28.284271247461906,0,1,1,48,In_Relationship,21,4,1,3
1745,1962,PhD,Divorced,85696,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,1313,7.180069874302796,36.235341863986875,1,0,1,62,Single_Other,19,2,0,5
10590,1956,PhD,Together,76542,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,1483,7.301822342137932,38.50973902793941,1,0,0,68,In_Relationship,22,4,1,5
5080,1993,Graduation,Single,70515,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,1258,7.1372784372603855,35.4682957019364,1,0,1,31,Single_Other,16,1,0,3
8369,1987,Graduation,Together,18227,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,28,3.332204510175204,5.291502622129181,0,1,0,37,In_Relationship,3,4,1,3
5232,1965,Graduation,Married,69139,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,227,5.424950017481403,15.066519173319364,1,1,0,59,In_Relationship,10,5,1,3
2407,1982,Graduation,Married,69109,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,1555,7.349230824613334,39.433488306260706,1,0,2,42,In_Relationship,19,5,1,3
3834,1962,Graduation,Single,69627,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,861,6.7580945044277305,29.34280150224242,1,1,0,62,Single_Other,21,1,0,3
7912,1978,Graduation,Married,38136,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,103,4.634728988229636,10.14889156509222,1,1,1,46,In_Relationship,6,5,1,3
7712,1946,PhD,Single,62159,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,634,6.452048954437226,25.179356624028344,1,0,0,78,Single_Other,18,1,0,5
1065,1963,Graduation,Single,80695,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,1918,7.559038255443384,43.79497688091638,1,0,0,61,Single_Other,18,1,0,3
7275,1971,Master,Single,33316,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,131,4.875197323201151,11.445523142259598,1,2,0,53,Single_Other,7,1,0,4
1343,1968,Graduation,Together,58554,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,586,6.373319789577012,24.20743687382041,1,2,0,56,In_Relationship,16,4,1,3
1384,1992,Basic,Married,17256,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,62,4.127134385045092,7.874007874011811,1,1,1,32,In_Relationship,5,5,1,2
9967,1974,Graduation,Divorced,53034,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,447,6.102558594613569,21.142374511865977,0,2,0,50,Single_Other,14,2,0,3
6181,1950,2n Cycle,Together,52203,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,939,6.844815479208263,30.64310689208913,1,0,0,74,In_Relationship,26,4,1,1
10507,1977,2n Cycle,Divorced,59601,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,797,6.680854678790215,28.231188426986208,1,1,1,47,Single_Other,11,2,0,1
2674,1958,Master,Single,75154,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,1143,7.04141166379481,33.80828300875393,1,1,1,66,Single_Other,15,1,0,4
2698,1976,Graduation,Single,47025,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,415,6.028278520230698,20.37154878746336,1,1,0,48,Single_Other,14,1,0,3
3231,1973,Graduation,Married,37971,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,30,3.4011973816621555,5.477225575051661,1,1,0,51,In_Relationship,4,5,1,3
4096,1968,Master,Divorced,41335,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,187,5.231108616854587,13.674794331177344,1,1,0,56,Single_Other,9,2,0,4
10476,1958,Graduation,Married,67267,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,251,5.5254529391317835,15.84297951775486,1,1,0,66,In_Relationship,10,5,1,3
5948,1975,Graduation,Single,57338,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,237,5.4680601411351315,15.394804318340652,1,1,0,49,Single_Other,10,1,0,3
9140,1960,2n Cycle,Together,50523,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,91,4.51085950651685,9.539392014169456,1,2,0,64,In_Relationship,6,4,1,1
10258,1965,Master,Single,35791,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,35,3.5553480614894135,5.916079783099616,1,3,0,59,Single_Other,4,1,0,4
5675,1960,PhD,Divorced,50611,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,493,6.20050917404269,22.20360331117452,1,1,1,64,Single_Other,16,2,0,5
4743,1969,PhD,Married,56242,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,971,6.878326468291325,31.160872901765767,0,1,0,55,In_Relationship,23,5,1,5
8805,1960,Graduation,Single,48904,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,371,5.916202062607435,19.261360284258224,1,1,0,64,Single_Other,13,1,0,3
1542,1975,Graduation,Single,56243,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,396,5.981414211254481,19.8997487421324,1,3,0,49,Single_Other,14,1,0,3
6770,1985,Graduation,Married,21355,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,68,4.219507705176107,8.246211251235321,1,1,2,39,In_Relationship,5,5,1,3
8773,1971,Master,Together,57420,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,322,5.7745515455444085,17.944358444926362,0,1,1,53,In_Relationship,12,4,1,4
10420,1955,Master,Divorced,46390,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,222,5.402677381872279,14.89966442575134,0,1,0,69,Single_Other,9,2,0,4
7514,1956,2n Cycle,Together,54342,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,177,5.176149732573829,13.30413469565007,1,2,0,68,In_Relationship,8,4,1,1
793,1973,Graduation,Married,20895,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,45,3.80666248977032,6.708203932499369,0,1,0,51,In_Relationship,5,5,1,3
